Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points 
1321370412646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370413646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370414646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370415646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370416646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370417646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370418646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370419646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370420646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370421646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370422646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370423646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370424646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370425646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370426646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370427646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370428646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370429646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370430646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370431646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370432646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370433646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370434646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370435646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370436646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370437646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370438646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370439646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370440646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370441646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370442646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370443646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370444646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370445646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370446646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370447646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370448646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370449646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370450646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370451646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370452646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370453646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370454646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370455646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370456646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370457646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370458646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370459646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370460646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370461646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370462646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370463646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370464646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370465646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370466646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370467646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370468646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370469646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370470646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370471646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370472646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370473646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370474646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370475646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370476646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370477646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370478646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370479646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370480646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370481646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370482646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370483646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370484646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370485646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370486646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370487646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370488646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370489646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370490646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370491646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370492646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370493646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370494646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370495646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370496646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370497646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370498646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370499646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370500646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370501646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370502646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370503646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370504646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370505646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370506646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370507646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370508646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370509646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370510646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370511646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370512646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370513646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370514646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370515646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370516646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370517646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370518646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370519646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370520646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370521646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370522646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370523646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370524646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370525646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370526646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370527646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370528646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370529646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370530646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370531646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370532646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370533646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370534646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370535646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370536646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370537646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370538646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370539646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370540646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370541646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370542646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370543646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370544646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370545646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370546646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370547646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370548646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370549646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370550646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370551646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370552646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370553646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370554646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370555646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370556646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370557646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370558646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370559646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370560646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370561646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370562646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370563646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370564646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370565646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370566646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370567646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370568646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370569646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370570646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370571646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370572646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370573646,0,ACTIVE,2251410,Rafael Nadal,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
1321370574646,0,ACTIVE,2249229,Novak Djokovic,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,1.66,23456,0,1.6,0,0,0,0,
